from_node_id,to_node_id,link_id,length,directed,name,zone_id,capacity_scaling_factor,area_type,lanes,raw_capacity,speed,ftype,capacity,GEOMETRYSO,GEOMETRY_1,GEOMETRY_2,GEOMETRY_3,TL23_2032,TRN_2023
1220,2336,1220_2336,0.1611,0,600 SOUTH,166,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1221,45,1221_45,0.75421,0,,45,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1221,49,1221_49,0.24974,0,,49,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1221,1466,1221_1466,0.49844,0,SR-142,49,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1221,1709,1221_1709,0.49575,0,SR-142,45,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1222,162,1222_162,0.14376,0,,162,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1222,1449,1222_1449,0.14327,0,SR-91,162,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1222,1585,1222_1585,0.14084,0,SR-91,162,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1222,2313,1222_2313,0.14606,0,300 South,165,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1223,1224,1223_1224,0.14284,0,SR-91,143,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1223,2311,1223_2311,0.14447,0,Center St,143,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1223,2312,1223_2312,0.14418,0,SR-91,145,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1223,2314,1223_2314,0.14571,0,Center Street,139,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1224,1223,1224_1223,0.14284,0,SR-91,143,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1224,1456,1224_1456,0.28784,0,SR-218,143,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1224,1462,1224_1462,0.14422,0,SR-91,138,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1225,1288,1225_1288,0.31572,0,SR-91,127,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1225,1558,1225_1558,0.25272,0,SR-91,769,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1225,2318,1225_2318,0.19581,0,800 N,129,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1226,472,1226_472,0.26183,0,,453,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1226,1254,1226_1254,0.21169,0,E 700 S,452,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1226,2007,1226_2007,0.06874,0,E 700 S,447,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1227,846,1227_846,0.47371,0,,825,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1227,848,1227_848,0.18596,0,,827,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1227,849,1227_849,0.23168,0,,828,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1227,860,1227_860,0.54113,0,,828,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1227,863,1227_863,1.21578,0,,839,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1227,1824,1227_1824,0.4503,0,SR-165,828,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1227,2029,1227_2029,1.01811,0,SR-165,830,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1228,1214,1228_1214,0.132,0,Center Street,384,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1228,1239,1228_1239,0.0705,0,Center Street,398,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1228,1473,1228_1473,0.02221,0,BOULEVARD,386,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1228,2019,1228_2019,0.16904,0,,398,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1229,759,1229_759,0.09217,0,,738,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1229,1332,1229_1332,0.24032,0,SR-91,733,1,Rural,2,806,53,Minor Arterial,,1,1,1,1,1,1
1229,1516,1229_1516,0.60022,0,SR-91,105,1,Rural,2,806,53,Minor Arterial,,1,1,1,1,1,1
1230,1219,1230_1219,0.13298,0,SR-89,360,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1230,1231,1230_1231,0.13217,0,200,360,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1230,1251,1230_1251,0.1338,0,SR-89,363,1.1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1230,1677,1230_1677,0.13244,0,N 200 E,364,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1231,1230,1231_1230,0.13217,0,200,360,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1231,1253,1231_1253,0.17059,0,E 500 N,333,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1231,1667,1231_1667,0.13285,0,200,333,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1231,1668,1231_1668,0.12946,0,E 500 N,331,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1232,1252,1232_1252,0.1378,0,700 North,332,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1232,1651,1232_1651,0.10949,0,200,332,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1232,1652,1232_1652,0.12776,0,700 North,330,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1232,1667,1232_1667,0.1297,0,200,333,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1233,1212,1233_1212,0.1319,0,1000,330,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1233,1654,1233_1654,0.17124,0,200,330,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1233,2395,1233_2395,0.136,0,1000,332,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1233,2607,1233_2607,0.13264,0,200 EAST,304,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1234,111,1234_111,0.12564,0,,111,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1234,112,1234_112,0.14472,0,,112,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1234,1330,1234_1330,0.14164,0,SR-91,112,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1234,1843,1234_1843,0.14891,0,SR-91,112,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1235,104,1235_104,0.11194,0,,104,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1235,1330,1235_1330,0.25738,0,SR-142,104,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1235,1857,1235_1857,0.23017,0,SR-142,104,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1235,2243,1235_2243,0.15043,0,400 W,110,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1236,117,1236_117,0.1261,0,,117,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1236,118,1236_118,0.14135,0,,118,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1236,1523,1236_1523,0.27306,0,SR-91,117,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1236,1843,1236_1843,0.26814,0,SR-91,118,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1237,1488,1237_1488,0.22091,0,200 EAST,303,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1237,1625,1237_1625,0.25659,0,200 East,253,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1237,2056,1237_2056,0.13815,0,SR-239,286,1.2,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1237,2394,1237_2394,0.11945,0,SR-239,287,1.2,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1238,774,1238_774,0.13014,0,,753,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1238,776,1238_776,0.35312,0,,755,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1238,1525,1238_1525,0.25803,0,SR-91,755,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1238,1865,1238_1865,0.2671,0,SR-91,753,1,Rural,2,892,62,Principal Arterial,,1,1,1,1,1,1
1239,409,1239_409,0.17387,0,,398,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1239,1228,1239_1228,0.0705,0,Center Street,398,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1239,1261,1239_1261,0.2491,0,CANYON RD,386,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1239,1711,1239_1711,0.1249,0,Center Street,399,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1240,1459,1240_1459,0.15854,0,400 W,132,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1240,2326,1240_2326,0.12722,0,400 N,126,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1240,2327,1240_2327,0.10956,0,400 W,126,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1240,2794,1240_2794,0.1403,0,400 N,126,1,Urban,0,,18,Local,,1,1,1,1,0,0
1241,1263,1241_1263,0.21726,0,1800,254,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1241,1616,1241_1616,0.12828,0,1800,242,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1241,1625,1241_1625,0.25603,0,200 East,254,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1241,2018,1241_2018,0.25205,0,200 E,243,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1242,1204,1242_1204,0.77405,0,800 West,767,1,Rural,0,,35,Local,,1,1,1,1,0,0
1242,1844,1242_1844,0.31539,0,800 West,766,1,Rural,0,,35,Local,,1,1,1,1,0,0
1243,236,1243_236,0.10568,0,,198,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1243,1271,1243_1271,0.27313,0,E 2500 N,235,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1243,2587,1243_2587,0.07335,0,W SR 252,223,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1245,91,1245_91,0.14251,0,,91,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1245,92,1245_92,0.3409,0,,92,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1245,1047,1245_1047,0.99315,0,,91,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1245,1055,1245_1055,0.7832,0,,92,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1246,77,1246_77,0.28664,0,,77,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1246,78,1246_78,0.12326,0,,78,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1246,1501,1246_1501,0.26196,0,N 2400 W,77,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1246,1536,1246_1536,0.2421,0,N 2400 W,78,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1247,80,1247_80,0.13253,0,,80,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1247,81,1247_81,0.18012,0,,81,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1247,1501,1247_1501,0.37929,0,N 2400 W,81,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1247,1759,1247_1759,0.11355,0,N 2400 W,81,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1248,721,1248_721,0.2522,0,,700,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1248,1055,1248_1055,0.48067,0,SR-218,709,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1248,1833,1248_1833,0.76535,0,SR-218,709,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1249,373,1249_373,0.15372,0,,364,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1249,396,1249_396,0.0865,0,,385,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1249,1479,1249_1479,0.12169,0,SR-30,364,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1249,2780,1249_2780,0.13563,0,SR-30,364,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1250,1209,1250_1209,0.22112,0,SR-237,201,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1250,2586,1250_2586,0.11646,0,SR-237,202,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1250,2592,1250_2592,0.2489,0,250 E,195,1,Urban,0,,,,,1,1,1,1,1,0
1250,2620,1250_2620,0.2752,0,250 E,202,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1251,372,1251_372,0.06528,0,,363,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1251,373,1251_373,0.1427,0,,364,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1251,1230,1251_1230,0.1338,0,SR-89,363,1.1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1251,2200,1251_2200,0.134,0,SR-89,364,1.1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1252,337,1252_337,0.13195,0,,333,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1252,1232,1252_1232,0.1378,0,700 North,332,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1252,2198,1252_2198,0.1289,0,700 North,333,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1253,337,1253_337,0.13647,0,,333,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1253,372,1253_372,0.07527,0,,363,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1253,1231,1253_1231,0.17059,0,E 500 N,333,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1253,2199,1253_2199,0.09661,0,E 500 N,333,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1254,468,1254_468,0.07468,0,,453,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1254,1226,1254_1226,0.21169,0,E 700 S,452,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1254,1281,1254_1281,0.30713,0,E 700 S,452,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1255,1258,1255_1258,0.07321,0,SR-238,447,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1255,1260,1255_1260,0.05205,0,E 300 S,399,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1255,2517,1255_2517,0.14418,0,SR-238,398,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1256,467,1256_467,0.1072,0,,452,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1256,1258,1256_1258,0.23342,0,SR-238,448,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1256,1282,1256_1282,0.29982,0,SR-238,448,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1257,740,1257_740,0.37208,0,,719,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1257,741,1257_741,0.28986,0,,720,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1257,1047,1257_1047,1.06936,0,N 3200 W,713,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1257,1049,1257_1049,0.51966,0,N 3200 W,720,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1258,463,1258_463,0.174,0,,448,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1258,1255,1258_1255,0.07321,0,SR-238,447,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1258,1256,1258_1256,0.23342,0,SR-238,448,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1259,2173,1259_2173,0.28295,0,250 E,167,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1259,2274,1259_2274,0.2525,0,S 250 E,177,1,Urban,1,515,21,Minor Collector,,1,1,1,1,1,0
1259,2336,1259_2336,0.186,0,600 SOUTH,166,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1259,2342,1259_2342,0.1883,0,600 SOUTH,177,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1260,1255,1260_1255,0.05205,0,E 300 S,399,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1260,1710,1260_1710,0.249,0,S 400 E,400,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1261,398,1261_398,0.06605,0,,387,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1261,1239,1261_1239,0.2491,0,CANYON RD,386,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1261,1262,1261_1262,0.1518,0,S 400 E,387,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1261,1685,1261_1685,0.1753,0,CANYON RD,387,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1261,2779,1261_2779,0.0798,0,S 400 E,387,1,Urban,0,,22,Major Collector,,1,1,1,1,0,0
1262,1261,1262_1261,0.1518,0,N 400 E,387,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1262,1686,1262_1686,0.1333,0,Center Street,400,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1262,1710,1262_1710,0.1293,0,S 400 E,399,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1262,1711,1262_1711,0.0652,0,Center Street,399,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1263,245,1263_245,0.26557,0,,243,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1263,256,1263_256,0.20752,0,,254,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1263,1241,1263_1241,0.21726,0,1800,254,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1263,2195,1263_2195,0.05149,0,1800,243,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1264,513,1264_513,0.12263,0,,584,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1264,514,1264_514,0.13999,0,,497,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1264,2287,1264_2287,0.1184,0,SR-238,493,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1264,2447,1264_2447,0.24335,0,SR-238,501,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1265,453,1265_453,0.21318,0,,439,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1265,1729,1265_1729,0.29654,0,W 1800 S,856,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1265,2694,1265_2694,0.30777,0,W 1800 S,856,1,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1266,511,1266_511,0.2451,0,,494,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1266,1762,1266_1762,0.3918,0,SR-238,494,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1266,2569,1266_2569,0.16345,0,E 550 N,493,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1266,2583,1266_2583,0.1165,0,SR-238,494,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1267,397,1267_397,0.05108,0,,386,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1267,1476,1267_1476,0.12183,0,BOULEVARD,386,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1267,2779,1267_2779,0.04953,0,TEMPLE,386,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1267,2780,1267_2780,0.0373,0,SR-30,364,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1268,740,1268_740,0.35673,0,,719,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1268,1033,1268_1033,1.07322,0,N 3800 W,712,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1268,1036,1268_1036,0.50609,0,N 3800 W,712,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1269,270,1269_270,0.74958,0,,268,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1269,271,1269_271,0.51634,0,,269,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1269,1552,1269_1552,0.82747,0,N 3200 W,268,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1269,1553,1269_1553,0.82387,0,N 3200 W,268,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1270,1415,1270_1415,0.14738,0,SR-238,476,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1270,2236,1270_2236,0.12688,0,SR-238,477,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1270,2579,1270_2579,0.19148,0,W 300 S,476,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1270,2648,1270_2648,0.19885,0,W 300 S,476,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1271,226,1271_226,0.17355,0,,225,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1271,237,1271_237,0.21459,0,,235,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1271,1243,1271_1243,0.27313,0,E 2500 N,235,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1271,2194,1271_2194,0.05216,0,E 2500 N,235,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1272,283,1272_283,0.12991,0,,281,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1272,1100,1272_1100,0.2581,0,N 1000 W,281,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1272,2604,1272_2604,0.2545,0,N 1000 W,275,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1273,477,1273_477,0.14973,0,,462,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1273,1278,1273_1278,0.1316,0,SR-238,472,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1273,2729,1273_2729,0.2545,0,100,462,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1273,2731,1273_2731,0.08174,0,SR-238,472,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1274,275,1274_275,0.13559,0,,273,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1274,1104,1274_1104,0.1727,0,N 1000 W,273,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1274,2751,1274_2751,0.2178,0,N 1000 W,275,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1275,323,1275_323,0.7409,0,,346,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1275,353,1275_353,0.26815,0,,346,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1275,386,1275_386,0.26204,0,,376,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1275,1076,1275_1076,0.2663,0,SR-30,376,1,Rural,1,930,62,Principal Arterial,,1,1,1,1,1,0
1275,2209,1275_2209,0.256,0,SR-30,376,1,Rural,1,930,62,Principal Arterial,,1,1,1,1,1,0
1278,1273,1278_1273,0.1316,0,SR-238,472,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1278,1413,1278_1413,0.13024,0,SR-238,462,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1278,2438,1278_2438,0.1369,0,100,464,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1279,476,1279_476,0.18626,0,,461,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1279,478,1279_478,0.1482,0,,463,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1279,1412,1279_1412,0.12491,0,SR-238,463,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1279,1737,1279_1737,0.16307,0,SR-238,459,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1281,1254,1281_1254,0.30713,0,E 700 S,452,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1281,1282,1281_1282,0.13499,0,SR-238,454,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1281,1737,1281_1737,0.13072,0,SR-238,453,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1282,1256,1282_1256,0.29982,0,SR-238,448,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1282,1281,1282_1281,0.13499,0,SR-238,454,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1282,2436,1282_2436,0.25435,0,SR-238,455,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1284,443,1284_443,0.68,0,,353,1,Urban,0,,16,Centroid Connector,,1,1,1,1,0,0
1284,444,1284_444,0.32507,0,,432,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1284,445,1284_445,0.1865,0,,433,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1284,1092,1284_1092,0.16539,0,S 1000 W,432,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1284,1407,1284_1407,0.17209,0,S 1000 W,433,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1286,877,1286_877,0.40834,0,,856,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1286,2689,1286_2689,0.43955,0,S 2000 W,435,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1286,2705,1286_2705,0.19517,0,S 2000 W,435,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1287,1289,1287_1289,0.0294,0,600,370,0.8,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1287,1292,1287_1292,0.1146,0,N 600 E,386,0.8,Urban,1,412,18,Local,,1,1,1,1,0,0
1287,1475,1287_1475,0.12108,0,BOULEVARD,366,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1288,127,1288_127,0.10952,0,,127,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1288,128,1288_128,0.22024,0,,128,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1288,1225,1288_1225,0.31572,0,SR-91,127,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1288,1886,1288_1886,0.21928,0,SR-91,127,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1289,1287,1289_1287,0.0294,0,600,370,0.8,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1289,1337,1289_1337,0.5143,0,SR-89,368,1.25,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1289,1478,1289_1478,0.1301,0,SR-89,365,1.1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1289,2397,1289_2397,0.06502,0,N 600 E,365,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1290,911,1290_911,0.3192,0,,890,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1290,912,1290_912,0.19047,0,,891,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1290,1780,1290_1780,0.36131,0,N 200 E,565,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1290,2120,1290_2120,0.15214,0,N 200 E,891,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1291,1293,1291_1293,0.15006,0,N 600 E,339,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1291,1670,1291_1670,0.26521,0,,339,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1291,2397,1291_2397,0.06671,0,N 600 E,365,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1291,2680,1291_2680,0.07931,0,E 500 N,365,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1292,1287,1292_1287,0.1146,0,N 600 E,386,0.8,Urban,1,412,18,Local,,1,1,1,1,0,0
1292,1685,1292_1685,0.192,0,CANYON RD,386,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
