N,X,Y,TAZID,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1
"311",431682.33717,4622526.55402,"308","0","0","0","0","0","0","0","0","0","0","1","1"
"312",432122.54328,4622929.94770,"309","0","0","0","0","0","0","0","0","0","0","1","1"
"313",432106.64045,4622522.53342,"310","0","0","0","0","0","0","0","0","0","0","1","1"
"314",432683.83601,4622802.36981,"311","0","0","0","0","0","0","0","0","0","0","1","1"
"315",432935.12758,4622494.23322,"312","0","0","0","0","0","0","0","0","0","0","1","1"
"316",433319.15152,4622931.86727,"313","0","0","0","0","0","0","0","0","0","0","1","1"
"317",433319.88437,4622565.84278,"314","0","0","0","0","0","0","0","0","0","0","1","1"
"318",433320.45211,4622357.09948,"315","0","0","0","0","0","0","0","0","0","0","1","1"
"319",433710.49293,4623023.08635,"316","0","0","0","0","0","0","0","0","0","0","1","1"
"320",433724.68685,4622526.70306,"317","0","0","0","0","0","0","0","0","0","0","1","1"
"321",434372.38907,4622575.78646,"318","0","0","0","0","0","0","0","0","0","0","1","1"
"322",425995.92996,4621643.42035,"319","0","0","0","0","0","0","0","0","0","0","1","1"
"323",427275.01125,4622011.93396,"320","0","0","0","0","0","0","0","0","0","0","1","1"
"324",427821.43804,4622280.79329,"321","0","0","0","0","0","0","0","0","0","0","1","1"
"325",428318.21687,4621949.72468,"322","0","0","0","0","0","0","0","0","0","0","1","1"
"326",429070.69175,4622029.26593,"323","0","0","0","0","0","0","0","0","0","0","1","1"
"327",429570.45470,4621993.45395,"324","0","0","0","0","0","0","0","0","0","0","1","1"
"328",429972.15672,4622149.30791,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"329",429974.61484,4621743.26618,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"330",430355.62789,4622171.73358,"326","0","0","0","0","0","0","0","0","0","0","1","1"
"331",430318.86532,4621776.73506,"327","0","0","0","0","0","0","0","0","0","0","1","1"
"332",430561.48187,4622164.75275,"328","0","0","0","0","0","0","0","0","0","0","1","1"
"333",430515.60917,4621717.21370,"329","0","0","0","0","0","0","0","0","0","0","1","1"
"334",430828.06949,4622068.14659,"330","0","0","0","0","0","0","0","0","0","0","1","1"
"335",430812.80451,4621556.02222,"331","0","0","0","0","0","0","0","0","0","0","1","1"
"336",431260.00892,4622056.64833,"332","0","0","0","0","0","0","0","0","0","0","1","1"
"337",431243.66286,4621544.96716,"333","0","0","0","0","0","0","0","0","0","0","1","1"
"338",431688.29560,4622040.63130,"334","0","0","0","0","0","0","0","0","0","0","1","1"
"339",431564.36279,4621535.81164,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"340",431775.20918,4621530.17566,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"341",432012.88878,4622246.38374,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"342",432004.49051,4622052.08047,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"343",432213.59309,4622046.18259,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"344",432223.23435,4622253.57446,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"345",432101.59198,4621838.89991,"338","0","0","0","0","0","0","0","0","0","0","1","1"
"346",431989.47800,4621525.62887,"339","0","0","0","0","0","0","0","0","0","0","1","1"
"347",432721.74264,4622028.35170,"340","0","0","0","0","0","0","0","0","0","0","1","1"
"348",433251.38139,4622159.27374,"341","0","0","0","0","0","0","0","0","0","0","1","1"
"349",433223.77035,4621881.92487,"342","0","0","0","0","0","0","0","0","0","0","1","1"
"350",433566.67149,4622159.81818,"343","0","0","0","0","0","0","0","0","0","0","1","1"
"351",433535.54462,4621872.68826,"344","0","0","0","0","0","0","0","0","0","0","1","1"
"352",434227.28855,4621950.78100,"345","0","0","0","0","0","0","0","0","0","0","1","1"
"353",427262.56529,4621251.45309,"346","0","0","0","0","0","0","0","0","0","0","1","1"
"354",427924.56856,4621205.93839,"347","0","0","0","0","0","0","0","0","0","0","1","1"
"355",428342.60311,4621348.77997,"348","0","0","0","0","0","0","0","0","0","0","1","1"
"356",428349.23977,4620933.85001,"349","0","0","0","0","0","0","0","0","0","0","1","1"
"357",428937.03327,4621349.95459,"350","0","0","0","0","0","0","0","0","0","0","1","1"
"358",428957.29397,4620939.72472,"351","0","0","0","0","0","0","0","0","0","0","1","1"
"359",429551.50769,4621377.37237,"352","0","0","0","0","0","0","0","0","0","0","1","1"
"360",429534.97040,4620961.86991,"353","0","0","0","0","0","0","0","0","0","0","1","1"
"361",429913.69719,4621402.01351,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"362",430050.79372,4621262.70817,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"363",429828.31976,4620952.29214,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"364",430040.75070,4620946.18633,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"365",430277.02586,4621386.72995,"356","0","0","0","0","0","0","0","0","0","0","1","1"
"366",430254.10337,4620939.37959,"357","0","0","0","0","0","0","0","0","0","0","1","1"
"367",430483.54932,4621343.47247,"358","0","0","0","0","0","0","0","0","0","0","1","1"
"368",430470.28820,4620932.54976,"359","0","0","0","0","0","0","0","0","0","0","1","1"
"369",430679.48560,4621256.44983,"360","0","0","0","0","0","0","0","0","0","0","1","1"
"370",430687.85836,4620925.65658,"361","0","0","0","0","0","0","0","0","0","0","1","1"
"371",430903.58582,4620917.92145,"362","0","0","0","0","0","0","0","0","0","0","1","1"
"372",431234.53944,4621226.85947,"363","0","0","0","0","0","0","0","0","0","0","1","1"
"373",431320.50454,4620909.87529,"364","0","0","0","0","0","0","0","0","0","0","1","1"
"374",431763.83845,4621210.18436,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"375",431553.65968,4621216.16340,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"376",431741.18112,4620981.15901,"366","0","0","0","0","0","0","0","0","0","0","1","1"
"377",431975.00598,4621204.84222,"367","0","0","0","0","0","0","0","0","0","0","1","1"
"378",432524.86652,4621460.88748,"368","0","0","0","0","0","0","0","0","0","0","1","1"
"379",433352.37163,4621642.53071,"369","0","0","0","0","0","0","0","0","0","0","1","1"
"380",433278.60405,4621335.04417,"370","0","0","0","0","0","0","0","0","0","0","1","1"
"381",423082.13515,4622756.19819,"371","0","0","0","0","0","0","0","0","0","0","1","1"
"382",424713.07762,4622576.99593,"372","0","0","0","0","0","0","0","0","0","0","1","1"
"383",425934.12011,4622795.41230,"373","0","0","0","0","0","0","0","0","0","0","1","1"
"384",425413.37932,4620642.97485,"374","0","0","0","0","0","0","0","0","0","0","1","1"
"385",426355.34096,4619793.36926,"375","0","0","0","0","0","0","0","0","0","0","1","1"
"386",427253.05318,4620398.53027,"376","0","0","0","0","0","0","0","0","0","0","1","1"
"387",428021.02426,4620382.88464,"377","0","0","0","0","0","0","0","0","0","0","1","1"
"388",428915.01388,4620350.63937,"378","0","0","0","0","0","0","0","0","0","0","1","1"
"389",429520.14288,4620536.06827,"379","0","0","0","0","0","0","0","0","0","0","1","1"
"390",430027.42384,4620519.93666,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"391",429814.23041,4620526.01397,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"392",430240.98600,4620512.95211,"381","0","0","0","0","0","0","0","0","0","0","1","1"
"393",430451.95849,4620422.57925,"382","0","0","0","0","0","0","0","0","0","0","1","1"
"394",430672.50275,4620418.92309,"383","0","0","0","0","0","0","0","0","0","0","1","1"
"395",430896.09741,4620576.03190,"384","0","0","0","0","0","0","0","0","0","0","1","1"
"396",431162.85890,4620559.61307,"385","0","0","0","0","0","0","0","0","0","0","1","1"
"397",431454.48805,4620605.68412,"386","0","0","0","0","0","0","0","0","0","0","1","1"
"398",431444.85715,4620407.77909,"387","0","0","0","0","0","0","0","0","0","0","1","1"
"399",431796.54912,4620533.62251,"388","0","0","0","0","0","0","0","0","0","0","1","1"
"400",432164.63308,4620602.74817,"389","0","0","0","0","0","0","0","0","0","0","1","1"
"401",433172.31895,4621065.39461,"390","0","0","0","0","0","0","0","0","0","0","1","1"
"402",433750.28281,4620691.25763,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"403",429505.04002,4620110.86269,"392","0","0","0","0","0","0","0","0","0","0","1","1"
"404",429800.20288,4620101.19403,"393","0","0","0","0","0","0","0","0","0","0","1","1"
"405",430125.03884,4620196.14747,"394","0","0","0","0","0","0","0","0","0","0","1","1"
"406",430115.11656,4619894.23413,"395","0","0","0","0","0","0","0","0","0","0","1","1"
"407",430441.69604,4619907.32359,"396","0","0","0","0","0","0","0","0","0","0","1","1"
"408",430655.36985,4619905.80703,"397","0","0","0","0","0","0","0","0","0","0","1","1"
"409",431070.41660,4619998.09865,"398","0","0","0","0","0","0","0","0","0","0","1","1"
"410",431292.92030,4619964.65753,"399","0","0","0","0","0","0","0","0","0","0","1","1"
"411",431609.18958,4619956.53944,"400","0","0","0","0","0","0","0","0","0","0","1","1"
"412",431984.32341,4620152.97536,"401","0","0","0","0","0","0","0","0","0","0","1","1"
"413",432372.55629,4620062.75327,"402","0","0","0","0","0","0","0","0","0","0","1","1"
"414",433531.17533,4619663.51533,"403","0","0","0","0","0","0","0","0","0","0","1","1"
"415",427229.29936,4619567.32627,"404","0","0","0","0","0","0","0","0","0","0","1","1"
"416",428064.60644,4619547.69064,"405","0","0","0","0","0","0","0","0","0","0","1","1"
"417",428852.13822,4619701.19573,"406","0","0","0","0","0","0","0","0","0","0","1","1"
"418",428757.15158,4619276.50058,"407","0","0","0","0","0","0","0","0","0","0","1","1"
"419",429385.49126,4619808.71794,"408","0","0","0","0","0","0","0","0","0","0","1","1"
"420",429718.96804,4619805.17193,"409","0","0","0","0","0","0","0","0","0","0","1","1"
"421",429319.75315,4619606.53308,"410","0","0","0","0","0","0","0","0","0","0","1","1"
"422",429676.48206,4619603.35997,"411","0","0","0","0","0","0","0","0","0","0","1","1"
"423",430105.03900,4619592.43008,"412","0","0","0","0","0","0","0","0","0","0","1","1"
"424",430428.93225,4619582.69123,"413","0","0","0","0","0","0","0","0","0","0","1","1"
"425",430644.29004,4619574.42629,"414","0","0","0","0","0","0","0","0","0","0","1","1"
"426",430870.11541,4619580.02667,"415","0","0","0","0","0","0","0","0","0","0","1","1"
"427",429224.75069,4619269.59398,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"428",429650.60790,4619183.16486,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"429",430092.92069,4619289.46885,"418","0","0","0","0","0","0","0","0","0","0","1","1"
"430",430417.62452,4619303.92077,"419","0","0","0","0","0","0","0","0","0","0","1","1"
"431",430624.21198,4619334.37495,"420","0","0","0","0","0","0","0","0","0","0","1","1"
"432",427113.45924,4618982.97760,"421","0","0","0","0","0","0","0","0","0","0","1","1"
"433",427070.90271,4618554.03169,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"434",427905.54826,4618881.40264,"423","0","0","0","0","0","0","0","0","0","0","1","1"
"435",428702.33261,4618945.03618,"424","0","0","0","0","0","0","0","0","0","0","1","1"
"436",428787.39583,4618559.41757,"425","0","0","0","0","0","0","0","0","0","0","1","1"
"437",429274.21490,4618652.56700,"426","0","0","0","0","0","0","0","0","0","0","1","1"
"438",429726.08544,4618789.76703,"427","0","0","0","0","0","0","0","0","0","0","1","1"
"439",429677.01151,4618576.22502,"428","0","0","0","0","0","0","0","0","0","0","1","1"
"440",430126.32921,4618884.97516,"429","0","0","0","0","0","0","0","0","0","0","1","1"
"441",430271.09505,4618735.53309,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"442",430417.98569,4618771.98122,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"443",427359.09846,4618051.97954,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"444",427928.35132,4618147.20531,"432","0","0","0","0","0","0","0","0","0","0","1","1"
"445",428724.62929,4617942.86939,"433","0","0","0","0","0","0","0","0","0","0","1","1"
"446",429568.46166,4618008.60536,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"447",427031.30542,4617447.84511,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"448",426635.70486,4618422.38602,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"449",428085.44532,4617140.59118,"436","0","0","0","0","0","0","0","0","0","0","1","1"
"450",428702.16391,4617455.27955,"437","0","0","0","0","0","0","0","0","0","0","1","1"
"451",428738.27362,4617109.58065,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"452",427045.80201,4616441.43811,"439","0","0","0","0","0","0","0","0","0","0","1","1"
"453",427931.74895,4616498.63507,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"454",427168.66897,4615429.36734,"441","0","0","0","0","0","0","0","0","0","0","1","1"
"455",427619.12459,4615810.39584,"442","0","0","0","0","0","0","0","0","0","0","1","1"
"456",430364.88926,4618188.43735,"443","0","0","0","0","0","0","0","0","0","0","1","1"
"457",430012.75126,4617485.06198,"444","0","0","0","0","0","0","0","0","0","0","1","1"
"458",429727.12324,4616972.38997,"445","0","0","0","0","0","0","0","0","0","0","1","1"
"459",428161.29277,4616142.51290,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"460",428714.55730,4616377.72607,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"461",430680.32919,4619072.50506,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"462",431043.35369,4619289.86836,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"463",431584.82137,4619424.18093,"448","0","0","0","0","0","0","0","0","0","0","1","1"
"464",432242.59198,4619757.15271,"449","0","0","0","0","0","0","0","0","0","0","1","1"
"465",432206.81431,4619352.15944,"450","0","0","0","0","0","0","0","0","0","0","1","1"
"466",432851.59206,4619585.93390,"451","0","0","0","0","0","0","0","0","0","0","1","1"
"467",431444.72563,4619065.39273,"452","0","0","0","0","0","0","0","0","0","0","1","1"
"468",431336.28920,4618853.44570,"453","0","0","0","0","0","0","0","0","0","0","1","1"
"469",431977.33143,4618915.68825,"454","0","0","0","0","0","0","0","0","0","0","1","1"
"470",432411.69831,4618940.22698,"455","0","0","0","0","0","0","0","0","0","0","1","1"
"471",432891.12426,4618950.20445,"456","0","0","0","0","0","0","0","0","0","0","1","1"
"472",431129.04071,4618575.09335,"457","0","0","0","0","0","0","0","0","0","0","1","1"
"473",430741.67836,4618671.66940,"458","0","0","0","0","0","0","0","0","0","0","1","1"
"474",431556.00657,4618636.90336,"459","0","0","0","0","0","0","0","0","0","0","1","1"
"475",430793.97783,4618177.27190,"460","0","0","0","0","0","0","0","0","0","0","1","1"
"476",431479.82415,4618405.74918,"461","0","0","0","0","0","0","0","0","0","0","1","1"
"477",431399.43307,4618095.26934,"462","0","0","0","0","0","0","0","0","0","0","1","1"
"478",431991.62431,4618385.38573,"463","0","0","0","0","0","0","0","0","0","0","1","1"
"479",431970.20606,4617995.81286,"464","0","0","0","0","0","0","0","0","0","0","1","1"
"480",432390.21091,4618418.36597,"465","0","0","0","0","0","0","0","0","0","0","1","1"
"481",432452.59557,4617980.86979,"466","0","0","0","0","0","0","0","0","0","0","1","1"
"482",432775.82663,4618422.08762,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"483",433455.47891,4618641.75251,"468","0","0","0","0","0","0","0","0","0","0","1","1"
"484",430759.29016,4617732.04209,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"485",431247.33496,4617697.88466,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"486",430741.21648,4617305.09737,"470","0","0","0","0","0","0","0","0","0","0","1","1"
"487",431232.25616,4617289.44157,"471","0","0","0","0","0","0","0","0","0","0","1","1"
"488",431851.93861,4617577.61875,"472","0","0","0","0","0","0","0","0","0","0","1","1"
"489",432386.37106,4617500.49714,"473","0","0","0","0","0","0","0","0","0","0","1","1"
"490",430285.93920,4616955.47065,"474","0","0","0","0","0","0","0","0","0","0","1","1"
"491",430769.07190,4616875.80806,"475","0","0","0","0","0","0","0","0","0","0","1","1"
"492",431259.07781,4616878.57099,"476","0","0","0","0","0","0","0","0","0","0","1","1"
"493",431833.02585,4617151.67005,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"494",431824.69078,4616937.99355,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"495",431689.93807,4616661.25029,"478","0","0","0","0","0","0","0","0","0","0","1","1"
"496",431247.59143,4616221.70041,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"497",432010.80838,4616332.20288,"480","0","0","0","0","0","0","0","0","0","0","1","1"
"498",432603.25703,4616688.88301,"481","0","0","0","0","0","0","0","0","0","0","1","1"
"499",433346.96234,4617398.41010,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"500",432501.76558,4615969.33136,"483","0","0","0","0","0","0","0","0","0","0","1","1"
"501",433027.39258,4616007.51741,"484","0","0","0","0","0","0","0","0","0","0","1","1"
"502",432502.99599,4615386.84603,"485","0","0","0","0","0","0","0","0","0","0","1","1"
"503",433011.01834,4615266.11351,"486","0","0","0","0","0","0","0","0","0","0","1","1"
"504",433526.01533,4615512.40148,"487","0","0","0","0","0","0","0","0","0","0","1","1"
"505",429220.56145,4616614.53911,"488","0","0","0","0","0","0","0","0","0","0","1","1"
"506",429808.38925,4616427.11366,"489","0","0","0","0","0","0","0","0","0","0","1","1"
"507",430381.12704,4616254.30408,"490","0","0","0","0","0","0","0","0","0","0","1","1"
"508",430780.26340,4616276.01757,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"509",430738.65358,4615549.16696,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"510",431064.22208,4615397.45948,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"511",431871.14809,4615847.31833,"494","0","0","0","0","0","0","0","0","0","0","1","1"
"512",431712.92242,4615470.03373,"495","0","0","0","0","0","0","0","0","0","0","1","1"
"513",431343.15069,4615294.18717,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"514",431684.62721,4615127.97431,"497","0","0","0","0","0","0","0","0","0","0","1","1"
"515",432116.60589,4615257.75740,"498","0","0","0","0","0","0","0","0","0","0","1","1"
"516",432526.20037,4614975.27030,"499","0","0","0","0","0","0","0","0","0","0","1","1"
"517",431109.77209,4614775.78436,"500","0","0","0","0","0","0","0","0","0","0","1","1"
"518",431676.98445,4614742.53095,"501","0","0","0","0","0","0","0","0","0","0","1","1"
"519",431086.33979,4614458.16852,"502","0","0","0","0","0","0","0","0","0","0","1","1"
"520",431706.71962,4614386.28128,"503","0","0","0","0","0","0","0","0","0","0","1","1"
